,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
4816,1102.97,102.024,630.923,6.0,12.0,30.0,133.261,154.11,94.3352,132.26,5.0,0.9411229999999999,213.0,0.541667,2.0,75.8988,1.01119,948.8789999999999,pyramidal_neocortex
4817,877.363,81.1561,546.114,6.0,7.0,20.0,149.77100000000002,183.46,172.69,176.41299999999998,3.0,0.955591,215.0,0.428571,2.0,64.547,1.0084,754.793,pyramidal_neocortex
4818,1601.51,148.14,449.80199999999996,6.0,18.0,42.0,157.841,217.49900000000002,150.629,166.41,5.0,0.954893,328.0,0.446296,2.0,85.0886,1.01294,1377.78,pyramidal_neocortex
4819,1089.58,100.786,433.87800000000004,6.0,12.0,30.0,116.75,195.43,137.533,142.498,4.0,0.9667370000000001,170.0,0.458333,2.0,59.5253,1.00369,937.3589999999999,pyramidal_neocortex
4820,1253.12,115.913,260.129,6.0,16.0,38.0,118.914,202.773,135.628,144.764,6.0,0.963254,171.0,0.5,2.0,74.278,1.00987,1078.05,pyramidal_neocortex
4821,843.505,78.0242,526.0880000000001,4.0,11.0,26.0,135.4,189.201,123.54,127.23700000000001,5.0,0.9620139999999999,169.0,0.509091,2.0,89.6954,1.00978,725.665,pyramidal_neocortex
4822,1280.67,118.462,1150.55,4.0,12.0,28.0,166.77,196.05,139.711,144.661,3.0,0.968001,207.0,0.333333,2.0,70.8804,1.00515,1101.76,pyramidal_neocortex
4823,1698.74,157.134,760.8589999999999,10.0,18.0,46.0,168.6,164.93099999999998,119.738,130.531,4.0,0.9630790000000001,312.0,0.5,2.0,80.0305,1.01195,1461.42,pyramidal_neocortex
4824,1358.34,125.646,1546.94,5.0,9.0,23.0,166.329,284.17900000000003,166.08599999999998,186.97400000000002,3.0,0.9540959999999999,211.0,0.44444399999999995,2.0,64.3703,1.00894,1168.57,pyramidal_neocortex
4825,766.43,70.8948,282.216,6.0,5.0,16.0,136.179,195.26,118.411,121.105,2.0,0.959908,138.0,0.2,2.0,78.2101,1.0075399999999999,659.3580000000001,pyramidal_neocortex
4826,1262.96,116.824,435.955,5.0,16.0,37.0,165.27,168.03099999999998,113.744,127.735,4.0,0.9579059999999999,305.0,0.30833299999999997,2.0,68.4546,1.01214,1086.52,pyramidal_neocortex
4827,1059.96,98.0462,334.04699999999997,4.0,13.0,30.0,129.343,133.50799999999998,89.12200000000001,107.637,4.0,0.95258,241.0,0.576923,2.0,70.6807,1.01849,911.88,pyramidal_neocortex
4828,1039.34,96.1386,655.2090000000001,4.0,9.0,22.0,132.939,283.65,183.896,189.50599999999997,3.0,0.9639549999999999,236.0,0.48148100000000005,2.0,82.1494,1.00683,894.138,pyramidal_neocortex
4829,1265.2,117.031,489.14300000000003,5.0,10.0,25.0,149.96,208.625,129.635,154.414,4.0,0.9450280000000001,308.0,0.6,2.0,77.9707,1.00722,1088.45,pyramidal_neocortex
4830,1121.0,103.69200000000001,558.614,8.0,11.0,30.0,121.47,185.919,118.395,127.71799999999999,3.0,0.941106,201.0,0.181818,2.0,66.9308,1.01783,964.3910000000001,pyramidal_neocortex
4831,872.0169999999999,80.6616,429.161,6.0,8.0,22.0,124.602,125.944,96.3985,106.22,2.0,0.944528,287.0,0.375,2.0,71.9992,1.0109299999999999,750.194,pyramidal_neocortex
4832,2065.53,618.943,81.2464,2.0,3.0,8.0,158.338,248.96,203.834,234.34900000000002,2.0,0.8538899999999999,411.0,0.333333,1.7870700000000002,67.0598,1.0373700000000001,696.944,Others
4833,1437.88,471.091,133.116,3.0,5.0,13.0,127.15899999999999,197.451,159.11,211.12400000000002,3.0,0.854181,212.0,0.266667,1.69501,60.0311,1.0538399999999999,559.915,Others
4834,20359.0,13230.0,1205.11,8.0,18.0,44.0,473.871,955.165,967.306,1103.61,4.0,0.912367,2090.0,0.496296,1.8139900000000002,101.13600000000001,1.0324200000000001,3168.0,Others
4835,9493.83,7253.49,1892.48,3.0,7.0,17.0,247.31,471.06,257.29,361.98900000000003,3.0,0.8961309999999999,667.0,0.14285699999999998,1.9703400000000002,68.1527,1.03424,1281.89,Others
4836,10472.7,4612.73,902.123,4.0,12.0,28.0,156.54,464.861,349.39300000000003,482.781,4.0,0.850231,1167.0,0.541667,1.92176,78.5837,1.0459399999999999,2054.68,Others
4837,14827.1,7387.62,666.1669999999999,4.0,10.0,24.0,519.575,699.055,835.743,1168.68,4.0,0.880223,1528.0,0.55,2.1040400000000004,60.1344,1.03169,2683.46,Others
4838,10353.5,6287.63,803.987,4.0,6.0,16.0,203.665,415.92,260.893,483.895,3.0,0.8807719999999999,711.0,0.333333,2.07858,78.4369,1.0333,1542.1,Others
4839,18982.9,15082.1,2393.19,7.0,20.0,47.0,1036.92,517.675,1057.96,1304.64,5.0,0.916798,2471.0,0.463095,1.5072,61.6856,1.03128,3218.23,Others
4840,13523.4,8538.33,1017.05,6.0,7.0,20.0,884.685,412.668,974.22,1302.9,2.0,0.910799,1295.0,0.428571,1.7702900000000001,57.5396,1.02846,2237.77,Others
4841,4998.21,2908.36,489.566,5.0,6.0,17.0,424.12800000000004,180.977,416.485,508.825,2.0,0.906019,503.0,0.333333,1.65052,79.8372,1.05027,917.6110000000001,Others
4842,8310.37,6398.93,899.915,5.0,7.0,19.0,184.34900000000002,275.961,175.787,264.002,3.0,0.9285950000000001,467.0,0.428571,1.8192099999999998,52.0336,1.02483,1028.49,Others
4843,13449.3,10517.6,1287.75,5.0,8.0,21.0,513.969,207.66400000000002,501.459,684.2280000000001,3.0,0.8779399999999999,836.0,0.5,1.91592,51.6403,1.03672,1728.81,Others
4844,11907.0,7879.42,1368.09,6.0,12.0,30.0,492.726,634.315,648.854,903.943,4.0,0.876763,1853.0,0.458333,1.67068,68.9528,1.04454,2264.42,Others
4845,8659.32,8080.25,1256.04,6.0,1.0,8.0,294.746,548.507,617.047,891.294,1.0,0.907,831.0,0.0,2.04121,72.7487,1.02088,1248.36,Others
4846,8465.78,5742.82,1058.95,4.0,6.0,16.0,187.865,559.082,506.12,632.799,3.0,0.9257040000000001,707.0,0.5,1.88132,66.1268,1.02624,1226.0,Others
4847,9385.74,6652.94,1891.67,4.0,7.0,18.0,675.872,137.976,679.5060000000001,1202.92,3.0,0.879229,1217.0,0.428571,2.03132,69.9123,1.02885,1459.35,Others
4848,12000.3,11469.9,2283.1,5.0,10.0,25.0,389.281,237.324,364.681,419.525,3.0,0.880849,876.0,0.4,1.5956,58.5278,1.0356100000000001,1423.97,Others
4849,6965.18,6427.89,1477.13,3.0,8.0,19.0,206.143,374.94,378.52099999999996,404.467,4.0,0.9058950000000001,470.0,0.4375,1.54324,96.8666,1.0407600000000001,822.686,Others
4850,15323.6,11512.0,2428.39,3.0,9.0,21.0,421.441,770.0110000000001,758.88,1327.21,4.0,0.8916879999999999,1115.0,0.466667,1.5016100000000001,79.2791,1.03221,1933.85,Others
4851,16120.7,13623.9,2942.18,6.0,11.0,28.0,119.29,521.98,455.64099999999996,652.4159999999999,3.0,0.908006,662.0,0.545455,1.9152,70.8282,1.0263799999999998,1765.61,Others
4852,7026.15,4781.49,1840.72,4.0,4.0,12.0,361.819,524.3330000000001,559.148,707.0,2.0,0.925075,573.0,0.5,1.53851,42.0224,1.02722,1000.68,Others
4853,1427.22,273.725,364.63699999999994,1.0,6.0,13.0,99.4108,184.84,198.925,231.433,3.0,0.9468340000000001,126.0,0.2,1.30187,61.8714,1.0154100000000001,664.712,granule
4854,751.362,148.243,188.275,1.0,5.0,11.0,105.044,69.847,95.3722,146.637,3.0,0.930584,76.0,0.1,1.8338599999999998,58.044,1.0124799999999998,344.72900000000004,granule
4855,2030.21,563.254,356.751,1.0,6.0,13.0,101.679,154.249,178.455,201.283,4.0,0.9321790000000001,151.0,0.533333,1.18687,69.3969,1.01512,639.414,granule
4856,1283.65,292.16700000000003,239.187,2.0,5.0,12.0,66.9515,148.66899999999998,169.572,198.625,3.0,0.900106,118.0,0.6,1.43252,59.5334,1.0236399999999999,466.751,granule
4857,180.59900000000002,31.0479,266.73900000000003,1.0,1.0,3.0,13.8799,49.1503,56.0487,68.5772,1.0,0.875439,35.0,0.0,1.46476,89.2043,1.0348700000000002,86.9313,granule
4858,473.074,96.2445,887.3439999999999,3.0,1.0,5.0,16.2002,109.87,116.023,130.489,1.0,0.9461290000000001,38.0,0.0,1.76073,93.8942,1.0074299999999998,192.24599999999998,granule
4859,2720.06,853.053,608.682,2.0,5.0,12.0,164.687,187.893,208.58599999999998,249.043,3.0,0.901749,148.0,0.266667,1.38961,63.9665,1.02007,765.052,granule
4860,1778.38,325.092,937.227,3.0,6.0,15.0,81.7851,154.642,188.18,215.34400000000002,4.0,0.932853,107.0,0.5,1.72078,69.5772,1.01231,805.044,granule
4861,446.81199999999995,158.264,444.05800000000005,1.0,3.0,7.0,16.9517,52.9606,59.6952,73.14699999999999,2.0,0.959391,25.0,0.0,1.47765,71.1055,1.01461,109.055,granule
4862,1996.91,470.161,460.048,2.0,6.0,14.0,93.3589,180.61900000000003,197.554,224.357,3.0,0.873973,123.0,0.333333,1.4454,54.6433,1.03195,709.753,granule
4863,1210.77,224.045,376.842,1.0,5.0,11.0,87.7627,186.49900000000002,209.817,230.97099999999998,4.0,0.949559,129.0,0.466667,1.6480599999999999,73.4177,1.01014,591.44,granule
4864,2575.72,728.456,460.064,2.0,7.0,16.0,176.215,145.554,181.123,212.838,4.0,0.8991040000000001,148.0,0.714286,1.57655,59.0711,1.02144,803.559,granule
4865,826.9019999999999,288.194,393.26,2.0,2.0,6.0,40.2802,92.4299,99.8123,106.86399999999999,1.0,0.915467,61.0,0.0,0.813693,42.4104,1.02037,202.863,granule
4866,947.8439999999999,179.78900000000002,421.155,1.0,3.0,7.0,121.883,185.541,201.225,210.33,2.0,0.9744290000000001,67.0,0.0,1.39897,28.2683,1.00527,439.843,granule
4867,965.921,264.22,349.282,1.0,5.0,11.0,41.9908,140.071,152.086,174.666,4.0,0.9139200000000001,102.0,0.5,1.1823299999999999,59.475,1.0290000000000001,330.70099999999996,granule
4868,1515.65,312.025,311.051,1.0,3.0,7.0,93.7209,197.43099999999998,217.981,241.114,3.0,0.905723,149.0,0.666667,1.40717,75.2594,1.01941,685.434,granule
4869,1885.7,600.852,553.271,1.0,4.0,9.0,134.224,201.572,225.615,246.627,3.0,0.9573299999999999,115.0,0.25,1.44341,41.255,1.0166600000000001,502.25,granule
4870,490.661,115.191,319.47900000000004,1.0,1.0,3.0,30.8802,157.46,166.667,195.255,1.0,0.921084,40.0,0.0,1.71554,34.0878,1.01414,200.93599999999998,granule
4871,956.513,238.94400000000002,313.878,1.0,4.0,9.0,50.4615,105.88,118.45299999999999,127.35799999999999,3.0,0.900093,102.0,0.333333,1.55411,69.8994,1.0218,336.719,granule
4872,1728.77,564.3969999999999,431.25800000000004,1.0,3.0,7.0,25.1748,214.41,224.24400000000003,236.19,3.0,0.9747680000000001,88.0,0.666667,1.27449,63.8033,1.00552,446.76,granule
4873,1736.33,336.75800000000004,365.06,1.0,10.0,21.0,39.056,181.09,202.53,236.042,6.0,0.935016,133.0,0.5444439999999999,1.5204799999999998,60.7205,1.0184600000000001,776.737,granule
4874,1315.22,254.99099999999999,562.562,2.0,4.0,10.0,72.4255,197.41,219.828,229.063,2.0,0.949902,109.0,0.0,1.16079,69.4684,1.01365,563.071,granule
4875,661.903,133.671,535.9069999999999,1.0,4.0,9.0,35.0451,189.761,201.671,217.946,3.0,0.9815200000000001,68.0,0.333333,1.38431,57.5263,1.0061200000000001,327.103,granule
4876,2090.59,568.9019999999999,374.19599999999997,1.0,10.0,21.0,111.721,180.706,218.446,249.81099999999998,5.0,0.94725,158.0,0.525,1.3764,62.2997,1.01319,711.311,granule
4877,2837.63,855.628,4214.77,1.0,6.0,13.0,180.88099999999997,226.49,300.91700000000003,395.809,5.0,0.9328930000000001,195.0,0.5,1.24464,74.797,1.0103,963.592,granule
4878,1463.01,295.055,311.909,1.0,6.0,13.0,58.7896,177.13299999999998,198.12900000000002,217.42700000000002,6.0,0.912768,153.0,0.833333,1.30833,62.8273,1.0196100000000001,652.722,granule
4879,743.189,122.065,191.262,1.0,6.0,13.0,83.4832,121.619,141.046,154.702,3.0,0.95944,97.0,0.2,1.5387899999999999,60.6036,1.0096100000000001,396.121,granule
4880,2156.63,761.962,430.171,1.0,6.0,13.0,43.4905,237.56,258.99,298.80400000000003,4.0,0.930148,151.0,0.266667,1.36756,82.5113,1.02206,563.361,granule
4881,2025.42,583.368,418.19,1.0,6.0,13.0,76.3806,205.43,223.208,234.85299999999998,3.0,0.973389,146.0,0.2,0.876663,48.6368,1.00627,658.5360000000001,granule
4882,1651.74,380.851,372.348,1.0,5.0,11.0,39.7196,222.67,240.28799999999998,258.928,3.0,0.934541,127.0,0.4,1.2867899999999999,32.5523,1.01316,599.594,granule
4883,1446.77,281.933,290.08099999999996,1.0,6.0,13.0,79.351,148.52700000000002,172.511,205.359,4.0,0.875476,127.0,0.266667,1.6491,47.7563,1.02105,646.4630000000001,granule
4884,1863.46,438.749,325.224,1.0,7.0,15.0,94.9408,153.816,175.373,207.342,4.0,0.900799,149.0,0.380952,1.6502299999999999,69.4142,1.01366,684.421,granule
4885,900.8810000000001,221.213,368.719,1.0,5.0,11.0,19.5101,158.54,170.13400000000001,204.247,4.0,0.933853,85.0,0.4,1.0230299999999999,61.6324,1.01597,326.08099999999996,granule
4886,1924.5,637.496,373.68699999999995,1.0,7.0,15.0,94.8251,156.68,183.28900000000002,214.96400000000003,4.0,0.917133,145.0,0.28571399999999997,1.37066,82.2624,1.02273,512.0409999999999,granule
4887,292.528,64.9151,336.426,2.0,1.0,4.0,13.7133,77.4299,80.7232,88.5322,1.0,0.913907,32.0,0.0,1.08866,41.4461,1.01345,111.404,granule
4888,1615.44,332.55300000000005,354.325,1.0,6.0,13.0,60.1799,178.419,192.361,221.929,3.0,0.9410270000000001,157.0,0.2,1.1016700000000001,45.5223,1.0177200000000002,686.83,granule
4889,2040.52,521.0269999999999,347.783,1.0,6.0,13.0,97.9215,149.188,181.146,210.274,5.0,0.937788,181.0,0.6,1.13184,54.5332,1.0137399999999999,699.1510000000001,granule
4890,1829.88,317.961,248.437,1.0,9.0,19.0,110.921,176.141,199.028,209.615,4.0,0.958764,201.0,0.47222200000000003,1.56057,49.4372,1.01231,918.2,granule
4891,327.563,86.6952,398.925,1.0,3.0,7.0,20.7402,45.4905,45.5888,48.3449,2.0,0.982482,26.0,0.0,1.50318,67.4104,1.00494,110.461,granule
4892,2176.13,611.153,440.051,2.0,6.0,14.0,76.9296,179.66,191.74200000000002,215.785,3.0,0.9206270000000001,111.0,0.333333,1.48569,48.4887,1.02134,690.576,granule
4893,1394.33,270.367,311.039,1.0,8.0,17.0,35.2478,165.69,194.27599999999998,215.395,4.0,0.946918,127.0,0.125,1.5039200000000001,61.6662,1.01457,638.817,granule
4894,1190.35,216.112,255.67700000000002,1.0,5.0,11.0,86.0948,159.05200000000002,177.333,183.63,4.0,0.939924,118.0,0.4,1.3790200000000001,66.3019,1.01891,546.8430000000001,granule
4895,1830.9,360.954,268.38599999999997,2.0,6.0,14.0,144.102,194.674,178.65,216.584,3.0,0.951354,180.0,0.388889,1.44719,60.7654,1.01041,779.237,granule
4896,1756.77,485.327,321.624,1.0,9.0,19.0,71.3696,152.57,177.858,193.225,6.0,0.9464520000000001,161.0,0.37963,1.35625,64.3411,1.01732,567.071,granule
4897,1678.72,403.255,371.079,1.0,7.0,15.0,91.3192,188.683,208.68,223.21099999999998,4.0,0.9223540000000001,155.0,0.28571399999999997,1.29625,64.5226,1.01644,640.826,granule
4898,349.221,92.434,354.129,1.0,1.0,3.0,22.6611,68.8596,76.1191,85.63600000000001,1.0,0.9080239999999999,19.0,0.0,1.25214,73.8356,1.01352,111.791,granule
4899,360.23699999999997,37.3669,391.287,2.0,4.0,10.0,97.5974,176.988,190.33700000000002,207.112,3.0,0.9470780000000001,85.0,0.333333,0.981408,72.6772,1.0119200000000002,458.20099999999996,granule
4900,1888.29,438.033,410.043,1.0,8.0,17.0,146.392,197.21099999999998,215.78400000000002,238.042,5.0,0.973088,162.0,0.330952,1.6750099999999999,51.3179,1.00971,758.6519999999999,granule
4901,2292.2,479.35,436.473,1.0,10.0,21.0,120.26,181.94799999999998,195.61900000000003,218.78,6.0,0.934523,240.0,0.588889,1.25062,62.0937,1.02021,961.7669999999999,granule
4902,867.211,215.372,560.2869999999999,1.0,4.0,9.0,58.4386,132.46200000000002,152.54399999999998,175.745,4.0,0.9518719999999999,56.0,0.75,1.7455599999999998,64.7756,1.0277399999999999,345.955,granule
4903,1219.19,261.711,357.481,1.0,4.0,9.0,84.2055,218.27900000000002,239.085,260.122,3.0,0.9294899999999999,142.0,0.333333,1.38885,58.0141,1.02372,504.793,granule
4904,1726.14,460.751,402.1,1.0,5.0,11.0,104.36399999999999,238.951,266.535,312.788,4.0,0.904015,160.0,0.5,1.3032700000000002,72.3334,1.02439,585.5930000000001,granule
4905,1072.32,248.30599999999998,416.73199999999997,1.0,2.0,5.0,50.3316,208.519,218.523,240.662,2.0,0.9272959999999999,101.0,0.5,1.2737,63.8294,1.0221799999999999,456.798,granule
4906,2198.65,574.41,343.344,1.0,8.0,17.0,47.3415,189.63,209.766,224.002,5.0,0.950398,184.0,0.375,1.37646,46.7044,1.01101,737.5060000000001,granule
4907,1197.22,264.10400000000004,554.314,2.0,4.0,10.0,77.1502,183.6,207.114,215.77700000000002,3.0,0.95505,84.0,0.5,1.65746,56.6779,1.01178,471.10400000000004,granule
4908,1607.17,467.077,401.152,2.0,6.0,14.0,55.3548,143.02200000000002,159.64600000000002,192.898,4.0,0.923552,130.0,0.533333,1.11629,80.5671,1.01768,490.735,granule
4909,1044.56,281.98900000000003,411.25300000000004,1.0,5.0,11.0,57.0602,129.09,135.74,142.01,3.0,0.971226,92.0,0.4,1.14172,49.0433,1.01014,337.691,granule
4910,544.102,94.2242,386.583,1.0,4.0,9.0,27.688000000000002,89.6999,94.93299999999999,106.145,3.0,0.9137649999999999,51.0,0.333333,1.41937,29.4336,1.0118200000000002,288.009,granule
4911,559.683,142.614,451.708,2.0,3.0,8.0,41.0417,51.7311,62.297,72.1847,3.0,0.9690290000000001,30.0,0.666667,1.21855,48.0644,1.01395,213.743,granule
4912,797.335,237.668,438.13800000000003,1.0,2.0,5.0,31.2903,175.2,184.451,205.94299999999998,2.0,0.950002,66.0,0.5,1.0770600000000001,58.6296,1.0081,255.458,granule
4913,948.927,237.75900000000001,327.427,2.0,2.0,6.0,35.7646,165.571,178.14,197.06099999999998,2.0,0.893847,92.0,0.5,0.8520790000000001,74.2732,1.04074,353.716,granule
4914,1227.35,221.565,357.175,1.0,6.0,13.0,77.0072,176.48,203.16400000000002,226.84900000000002,3.0,0.934558,110.0,0.2,1.7539799999999999,39.0792,1.01359,631.9590000000001,granule
4915,1465.21,286.425,350.86199999999997,1.0,7.0,15.0,122.48,174.42,192.88099999999997,207.65400000000002,4.0,0.951134,185.0,0.28571399999999997,1.11153,54.3904,1.01264,724.181,granule
4916,1372.85,347.022,378.608,1.0,5.0,11.0,56.0703,192.41,204.766,221.454,4.0,0.950786,124.0,0.5,1.1778,47.6171,1.02383,530.922,granule
4917,2758.89,656.15,380.20099999999996,1.0,16.0,33.0,90.3765,151.653,167.23,234.71,8.0,0.912867,233.0,0.525397,1.57053,68.0673,1.02413,976.4860000000001,granule
4918,1238.61,299.651,350.885,2.0,5.0,12.0,79.8819,124.40799999999999,128.009,156.471,3.0,0.8889540000000001,134.0,0.2,1.38418,79.6259,1.02688,461.034,granule
4919,1211.17,240.123,326.91,1.0,5.0,11.0,38.619,206.84099999999998,221.417,241.69799999999998,5.0,0.973424,113.0,0.8,1.40444,60.9493,1.00742,592.239,granule
4920,1985.81,366.786,320.829,1.0,9.0,19.0,58.5994,178.87,194.53099999999998,216.36599999999999,4.0,0.9288719999999999,240.0,0.08333330000000001,1.35555,54.0955,1.0144799999999998,999.607,granule
4921,824.7239999999999,247.44099999999997,326.513,1.0,2.0,5.0,32.8,161.76,170.71099999999998,209.234,2.0,0.961198,52.0,0.5,1.2581799999999999,55.5201,1.01261,236.50599999999997,granule
4922,957.932,197.676,328.42400000000004,1.0,5.0,11.0,56.6796,152.58,167.043,187.91400000000002,5.0,0.899258,114.0,0.8,1.21912,63.7231,1.02176,420.569,granule
4923,528.994,92.025,198.55,1.0,4.0,9.0,55.3015,156.16,164.618,177.363,3.0,0.9403020000000001,83.0,0.333333,1.21738,71.9544,1.0162200000000001,278.683,granule
4924,755.3380000000001,114.81200000000001,326.01,1.0,6.0,13.0,50.6402,116.15,125.213,148.418,5.0,0.9347770000000001,107.0,0.583333,1.6351200000000001,58.1272,1.01735,415.778,granule
4925,794.323,120.978,310.986,1.0,6.0,13.0,60.9716,150.361,160.21,187.388,4.0,0.94686,94.0,0.32222199999999995,1.4245700000000001,55.6426,1.01241,444.911,granule
4926,726.842,106.678,300.595,2.0,2.0,6.0,137.94899999999998,179.575,203.635,229.301,2.0,0.916242,73.0,0.5,2.0,45.0867,1.0237,401.925,granule
4927,404.24800000000005,100.37799999999999,545.641,2.0,2.0,6.0,39.6122,62.1398,69.6111,71.6389,2.0,0.9489059999999999,41.0,0.5,0.7938609999999999,61.2971,1.01881,155.415,granule
4928,947.1339999999999,207.356,565.191,2.0,2.0,6.0,113.65,159.955,172.672,192.935,2.0,0.93273,70.0,0.5,0.6675180000000001,67.5094,1.02,380.30300000000005,granule
4929,488.55300000000005,97.3413,516.997,1.0,3.0,7.0,26.5661,148.62,157.03,185.96900000000002,3.0,0.963424,39.0,0.666667,1.20365,67.4733,1.00461,273.194,granule
4930,686.508,135.687,412.718,1.0,4.0,9.0,36.0002,129.069,135.275,154.126,3.0,0.9558049999999999,69.0,0.333333,1.1431200000000001,77.7537,1.00734,368.724,granule
4931,1023.38,190.907,417.477,1.0,6.0,13.0,57.5314,180.36,204.84599999999998,227.291,4.0,0.967018,85.0,0.533333,1.41097,56.3285,1.00509,498.041,granule
4932,1410.12,304.244,1391.89,2.0,4.0,10.0,67.2201,163.17700000000002,181.949,189.542,2.0,0.965842,120.0,0.0,1.28871,48.7101,1.00709,561.185,granule
4933,1888.89,340.705,439.69699999999995,2.0,10.0,22.0,126.189,206.101,233.959,239.90599999999998,4.0,0.965792,198.0,0.29285700000000003,1.21365,47.4051,1.01285,972.303,granule
4934,1135.16,193.481,294.533,1.0,5.0,11.0,79.5617,232.378,249.045,269.14599999999996,4.0,0.932466,131.0,0.466667,0.926167,77.5346,1.0186600000000001,638.311,granule
4935,1967.59,451.57599999999996,504.846,1.0,5.0,11.0,109.41,237.637,255.732,274.10200000000003,4.0,0.928891,179.0,0.466667,0.9665950000000001,48.6594,1.0157200000000002,758.6089999999999,granule
4936,2528.9,553.6030000000001,309.119,1.0,8.0,17.0,155.433,179.205,204.423,229.93900000000002,6.0,0.942263,264.0,0.5059520000000001,1.50051,59.6603,1.01701,1013.81,granule
4937,897.362,159.346,461.848,2.0,2.0,6.0,62.1137,187.949,209.90900000000002,235.27700000000002,2.0,0.9311370000000001,102.0,0.5,1.1299299999999999,67.3323,1.0083600000000001,444.426,granule
4938,301.416,30.8951,241.926,1.0,6.0,13.0,45.9209,79.2493,85.6039,90.4256,4.0,0.9831639999999999,54.0,0.266667,2.0,50.0855,1.00795,234.00900000000001,granule
4939,408.735,41.8953,276.347,1.0,7.0,15.0,43.43,83.9511,88.8964,94.2656,5.0,0.971759,54.0,0.6190479999999999,2.0,35.0438,1.0055,317.328,granule
4940,164.813,16.8933,169.82,1.0,3.0,7.0,18.2106,65.3901,65.7448,73.3857,3.0,0.9507559999999999,27.0,0.666667,2.0,56.918,1.00997,127.955,granule
4941,201.187,20.6217,125.709,2.0,3.0,8.0,36.3506,54.0593,58.6756,64.1791,2.0,0.9609629999999999,31.0,0.0,2.0,45.1442,1.01609,156.195,granule
4942,509.191,52.192,331.522,2.0,8.0,18.0,77.041,88.4781,101.911,116.352,5.0,0.9604600000000001,83.0,0.525,2.0,50.4267,1.01167,395.31800000000004,granule
4943,262.009,29.3733,153.827,1.0,4.0,9.0,25.728,97.9297,93.0788,122.47,4.0,0.9341709999999999,29.0,0.75,2.2496,75.3702,1.02081,196.699,granule
4944,118.361,12.1321,179.90599999999998,1.0,2.0,5.0,13.1191,35.0009,39.998000000000005,44.1448,2.0,0.931916,16.0,0.5,2.0,53.5736,1.02539,91.8918,granule
4945,216.725,22.2144,350.587,1.0,3.0,7.0,39.35,79.61,82.1348,89.7962,3.0,0.972065,21.0,0.666667,2.0,55.8588,1.01641,168.25799999999998,granule
4946,100385.0,27749.3,1158.07,6.0,818.0,1642.0,430.31,346.18199999999996,363.223,1514.7,80.0,0.8281719999999999,22309.0,0.603843,1.76895,90.4235,1.04824,31774.7,Chandelier
